Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor,in_enable_spread_filter,in_max_spread_points,in_enable_session_filter,in_session_start_hour,in_session_end_hour,in_enable_fifty_buffer,in_fifty_buffer,in_after_tp1_mode,in_trailing_stop_atr_factor_after_tp1,in_be_offset_points,in_symbol_preset,in_enable_plan_c,in_enable_plan_d,in_plan_d_low_vol_ratio,in_plan_d_high_vol_ratio,in_plan_d_buffer_lowvol,in_plan_d_buffer_highvol
2113,665.12,165.12,1.342439,1.717352,1.570179,5.910062,0,15.0605,123,5,95,0.4,0,2,0.3,2.8,true,37,true,12,16,true,0.56,0,2.2,1,4,false,true,0.72,0.825,0.02,0.08
2139,1100.82,600.82,1.303297,1.936032,1.977162,5.880453,0,21.6331,461,5,95,0.4,0,2,0.3,2.8,true,39,false,16,16,true,0.56,0,2.2,1,4,false,true,1.104,0.4,0.05,0.08
2176,1041.71,541.71,1.561124,1.815337,1.512734,4.815829,0,25.582,347,5,95,0.3,0,2.1,0.6,3,true,33,true,7,20,true,0.34,1,2,1,4,false,true,0.72,2.3,0.05,0.06
2193,1105.01,605.01,2.283057,2.729885,2.890359,8.092092,0,15.926,265,5,95,0.4,0,2.3,0.7,2.3,true,33,true,5,20,true,0.34,1,2,0,4,false,true,1.104,0.4,0.05,0.08
2190,1106.83,606.83,2.198659,2.678552,2.962748,7.9121,0,15.6154,276,5,95,0.4,0,2.3,0.7,2.3,true,33,true,5,20,true,0.34,1,2,1,4,false,true,0.528,2.4,0.02,0.07
2186,1152,652,2.441948,3.244638,4.842543,9.695435,0,17.8907,267,5,95,0.4,0,2,0.3,2.8,true,37,true,5,18,true,0.34,1,2,1,4,false,true,0.72,0.825,0.02,0.08
2145,1313.18,813.18,1.636177,2.08492,2.124239,4.721769,0,23.8709,497,6,105,0.4,1,2.2,0.2,3.1,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2079,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,14,15,false,0.22,0,2,1,4,true,false,0.96,0.8,0.03,0.1
2121,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,25,false,7,19,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
2169,985.01,485.01,1.544618,2.052905,2.00799,6.608684,0,19.6926,314,5,95,0.4,0,2,0.3,2.8,true,37,true,5,21,true,0.34,1,2,1,4,false,true,0.912,2.475,0.03,0.08
2191,696.88,196.88,2.660541,2.620412,1.812224,11.354209,0,13.4869,74,5,95,0.4,0,2.3,0.7,2.3,true,33,true,16,19,false,0.38,1,2.3,1,4,false,true,0.336,1.825,0.04,0.08
2149,1008.9,508.9,2.366977,2.48897,2.633513,7.598176,0,16.1006,215,5,95,0.4,0,2,0.3,2.8,true,25,true,7,20,true,0.34,1,2,1,4,false,true,0.72,2.3,0.05,0.06
2114,928.95,428.95,1.332143,1.723917,1.149076,3.709435,0,31.6027,322,6,106,0.4,1,2.3,0.5,2.6,true,37,true,8,23,false,0.6,1,2.3,1,4,true,false,0.144,0.35,0.02,0.09
2099,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,35,true,16,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2101,1259.43,759.43,1.838814,2.246725,2.295876,5.215747,0,20.8803,413,5,100,0.4,0,2.4,1,3.9,true,29,false,6,20,true,0.34,1,2,1,4,false,true,0.348,1.65,0.04,0.05
2110,1105.01,605.01,2.283057,2.729885,2.890359,8.092092,0,15.926,265,5,95,0.4,0,2.3,0.7,3.4,false,23,true,5,20,true,0.34,1,2,1,4,false,true,0.72,1.35,0.05,0.09
2196,1279.71,779.71,1.43593,1.977656,1.854774,4.977748,0,24.9524,543,5,102,0.3,1,2.9,0.3,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,1.08,0.9,0.04,0.05
2206,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,16,22,true,0.52,1,2,1,4,false,true,0.888,0.875,0.02,0.06
2227,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,false,0.38,1,3.9,1,4,false,true,0.312,1.4,0.05,0.08
2292,1241.01,741.01,3.686617,2.821111,2.348834,6.597324,0,26.383,201,6,105,0.4,0,2,0.9,2,true,27,true,15,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2304,1226.5,726.5,1.877261,1.888294,1.780594,3.938333,0,26.3431,387,6,105,0.4,0,2,0.9,3.2,true,37,false,3,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
2330,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,0.192,1.975,0.03,0.05
2356,1319.85,819.85,1.708021,2.225321,2.484695,5.573576,0,20.1884,480,5,100,0.4,0,2.4,1,3.9,true,29,false,16,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2373,1370.51,870.51,3.612075,2.912158,2.396251,6.444418,0,27.613,241,6,105,0.4,0,2,0.9,3.2,true,39,true,11,21,false,0.32,1,2.7,1,4,false,true,1.08,2.125,0.02,0.09
2404,1285.11,785.11,1.914902,2.297059,2.373511,5.409481,0,20.5205,410,5,100,0.4,0,2.4,1,3.9,true,29,false,6,20,true,0.34,1,2,1,4,false,true,0.54,1.9,0.05,0.05
2421,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,1,3,1,4,false,true,0.312,1.65,0.04,0.05
2432,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,0,3,1,4,false,true,1.08,2.125,0.02,0.09
2433,1156.2,656.2,1.296838,1.987331,2.080995,5.019648,0,21.7867,506,5,101,0.4,1,2.4,0.9,2.6,true,23,false,17,21,false,0.42,1,2.2,2,4,true,false,1.152,0.4,0.05,0.08
2414,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.7,false,27,false,7,19,true,0.56,0,3,1,4,false,true,0.696,0.825,0.02,0.08
2401,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.312,0.45,0.05,0.09
2199,1138.89,638.89,1.151153,1.779039,1.629364,3.908625,0,27.9448,555,6,106,0.4,1,2.2,0.2,3.1,false,25,false,11,21,false,0.38,1,2.3,1,4,true,false,0.912,2.475,0.03,0.08
2230,1292.95,792.95,4.025127,2.991786,2.182752,6.135076,0,30.2948,197,6,105,0.4,0,2,0.9,2.7,true,39,true,7,19,true,0.56,0,3,1,4,false,true,0.696,1.45,0.04,0.07
2388,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,2.7,false,27,false,17,15,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2422,1050.62,550.62,1.346259,1.744715,1.385661,3.686089,0,29.1881,409,6,105,0.4,1,2.7,0.4,3.4,false,27,false,8,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2411,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,18,21,false,0.42,1,2.2,2,4,true,false,0.768,1.925,0.05,0.09
2402,1120.83,620.83,1.563804,1.800327,1.336268,3.822911,0,31.0045,397,6,105,0.4,0,2.7,0.2,2.1,true,39,false,9,21,true,0.2,2,3.7,1,4,false,true,0.696,2.3,0.05,0.06
2344,1157.79,657.79,1.699716,1.890422,1.538186,4.021864,0,28.5381,387,6,105,0.4,0,2.7,0.2,2.1,true,27,false,4,19,true,0.56,0,3,1,4,false,true,0.888,1.45,0.05,0.1
2218,1168.34,668.34,1.709309,1.767766,1.563844,3.995339,0,28.4653,391,6,105,0.4,0,2,0.9,2.7,false,27,false,14,22,true,0.56,0,3,1,4,false,true,0.12,1.025,0.03,0.09
2241,1154.66,654.66,2.577402,2.582604,2.089563,7.642391,0,21.3425,254,5,101,0.4,1,2.4,0.9,2.1,true,33,false,10,21,true,0.2,2,2.2,2,4,true,false,0.516,1.55,0.05,0.07
2258,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,11,21,false,0.32,1,2.3,1,4,true,false,0.144,0.35,0.02,0.09
2281,1144.39,644.39,1.556498,1.689571,1.499977,3.427086,0,28.9697,414,6,105,0.4,0,2,0.9,2.7,false,27,false,3,19,true,0.56,0,3,1,4,false,true,0.888,0.35,0.03,0.1
2293,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,1.152,0.4,0.05,0.08
2305,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.8,false,27,false,3,23,true,0.3,1,3.4,1,4,false,true,0.888,0.875,0.02,0.06
2333,1032.08,532.08,2.418545,2.980127,3.951872,9.29326,0,17.62,220,5,95,0.4,0,2,0.3,2.8,true,37,true,5,18,true,0.34,1,2,1,4,false,true,0.144,1.025,0.03,0.09
2407,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.6,true,25,false,18,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2424,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2436,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,5,23,false,0.52,1,3,1,4,false,true,0.312,0.45,0.05,0.09
2224,1224.82,724.82,1.780885,1.830149,1.923773,3.834854,0,24.9455,407,6,105,0.4,0,2,0.8,3.6,true,29,false,7,19,true,0.56,0,3,1,4,false,true,0.504,2.4,0.02,0.07
2235,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,35,false,15,22,true,0.52,1,2,1,4,false,true,0.888,0.8,0.03,0.1
2248,1250.62,750.62,1.53501,2.037255,2.295193,4.835376,0,20.9472,489,5,100,0.4,0,2,0.9,2.7,false,27,false,18,21,false,0.42,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2264,1103.53,603.53,1.5357,1.918489,1.661336,4.103291,0,33.7662,393,6,105,0.4,1,2.4,0.2,4,true,33,false,3,19,true,0.56,0,3,1,4,false,true,0.312,0.45,0.05,0.09
2287,1104.73,604.73,1.489483,1.756073,1.261694,3.730645,0,32.0154,406,6,105,0.4,0,2.7,0.2,3.7,false,29,false,4,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2379,1144.39,644.39,1.556498,1.689571,1.499977,3.427086,0,28.9697,414,6,105,0.4,0,2,0.9,2.7,false,27,false,7,19,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
2394,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,4,23,true,0.3,1,3.4,1,4,false,true,0.888,0.875,0.02,0.06
2410,1379.5,879.5,1.920306,2.063392,2.420998,4.491804,0,29.6277,458,6,105,0.4,0,2.7,0.2,2.1,true,27,false,8,19,true,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
2416,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2,0.9,2.7,false,25,false,6,21,false,0.32,1,2.9,1,4,false,true,0.888,2.475,0.03,0.08
2200,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.6,true,23,false,16,19,false,0.38,1,2.3,1,4,false,true,0.888,0.35,0.03,0.1
2352,1062.59,562.59,1.225686,1.794439,1.711248,5.077271,0,23.6288,459,5,95,0.4,0,2,0.9,2.7,true,23,false,17,22,false,0.52,2,2,1,4,false,true,0.732,0.775,0.02,0.06
2381,1269.3,769.3,1.429926,1.858479,2.000624,3.994148,0,25.1987,538,6,106,0.4,0,2.3,0.2,4,true,39,false,16,19,false,0.38,1,2.3,1,4,true,false,0.336,2.325,0.04,0.08
2434,1092.2,592.2,3.403448,3.268966,1.82193,7.412605,0,31.3252,174,6,106,0.4,1,2.2,0.2,2.8,true,39,true,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.35,0.03,0.1
2431,1094.74,594.74,1.472129,1.730989,1.22837,3.654816,0,32.4478,404,6,105,0.4,0,2.3,0.3,3.1,false,23,false,4,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2415,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.7,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.696,0.775,0.02,0.06
2215,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,17,19,false,0.38,1,2.3,1,4,false,true,0.504,1.3,0.04,0.06
2312,802.34,302.34,1.832364,1.86685,1.030857,5.134343,0,28.1466,165,6,105,0.4,0,2.7,0.2,2.1,true,39,true,17,22,true,0.52,1,3,1,4,false,true,0.888,1.45,0.05,0.1
2324,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,15,21,false,0.42,1,2.2,2,4,true,false,0.576,2.4,0.02,0.07
2350,1163.17,663.17,1.221308,1.775402,1.65507,3.891342,0,27.8966,543,6,106,0.4,1,2.7,0.4,3.4,false,39,false,9,21,false,0.42,2,2.9,0,4,true,false,0.72,1.55,0.05,0.09
2369,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.144,0.35,0.02,0.09
2386,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,15,19,false,0.38,1,2.2,2,4,true,false,0.768,2.3,0.05,0.06
2202,1418.37,918.37,1.945699,2.097177,2.527995,4.666965,0,28.9547,472,6,105,0.4,0,2.7,0.2,2.1,true,27,false,16,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2212,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2,true,33,false,7,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2222,1418.37,918.37,1.945699,2.097177,2.527995,4.666965,0,28.9547,472,6,105,0.4,0,2.7,0.2,2.1,true,27,false,4,19,true,0.56,0,3,1,4,false,true,0.504,2.275,0.02,0.06
2233,1280.75,780.75,1.580466,1.98252,1.984066,4.45298,0,24.866,494,6,105,0.4,1,2.3,0.5,3.5,false,37,false,7,19,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
2393,1088.82,588.82,1.25548,1.887766,1.975906,5.535675,0,21.488,469,5,95,0.4,0,2,0.3,2.8,true,39,false,5,18,true,0.34,1,2,1,4,false,true,0.528,2.4,0.02,0.07
2437,1259.25,759.25,1.419159,1.934243,1.787985,4.830532,0,25.4442,535,5,102,0.3,1,2.9,0.4,2.4,true,23,false,9,21,true,0.2,2,2,1,4,false,true,0.696,1.35,0.05,0.09
2361,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,5,20,true,0.52,1,3,1,4,false,true,0.888,0.8,0.03,0.1
2194,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.312,2.125,0.03,0.09
2211,1168.34,668.34,1.709309,1.767766,1.563844,3.995339,0,28.4653,391,6,105,0.4,0,2,0.9,2.7,false,27,false,3,23,true,0.3,1,3.4,1,4,false,true,0.12,1.975,0.03,0.05
2221,1373.46,873.46,3.001581,3.335267,4.350767,7.352569,0,18.0582,291,5,105,0.4,0,2.7,0.6,3.2,false,37,true,3,19,true,0.56,0,3,1,4,false,true,0.312,0.45,0.05,0.09
2232,1133.31,633.31,1.364892,1.786984,1.698611,3.675447,0,34.8445,464,6,106,0.4,1,2.3,0.9,2.7,true,23,false,16,19,false,0.38,1,2.3,1,4,true,false,0.144,1.05,0.02,0.09
2237,1074.09,574.09,1.248022,1.850441,1.864776,5.487073,0,22.2772,460,5,95,0.4,0,2,0.5,2.1,true,23,false,3,20,true,0.34,1,2,1,4,false,true,0.732,0.825,0.02,0.08
2239,1252.71,752.71,1.561639,1.966314,2.018855,4.346566,0,34.575,482,6,106,0.4,1,2.3,0.5,2.1,true,23,false,3,19,true,0.56,0,3,1,4,false,true,0.312,0.45,0.05,0.09
2244,1281.26,781.26,1.821119,1.895222,1.836919,4.087238,0,26.7954,429,6,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.3,1,4,true,false,0.144,1.05,0.02,0.09
2249,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,6,21,true,0.52,1,3,1,4,false,true,0.888,2.475,0.03,0.08
2254,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,15,19,false,0.38,1,2.2,2,4,true,false,1.152,2.125,0.02,0.09
2267,1281.26,781.26,1.821119,1.895222,1.836919,4.087238,0,26.7954,429,6,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.3,1,4,true,false,0.708,2.3,0.05,0.06
2270,1266.24,766.24,1.479228,1.935466,2.055144,4.296443,0,34.4606,518,6,106,0.4,1,2.3,0.5,2.1,true,23,false,7,23,false,0.6,0,3,1,4,false,true,0.732,2.3,0.05,0.06
2290,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.6,true,23,false,16,19,false,0.22,2,2.7,0,4,false,true,0.312,0.45,0.05,0.09
2291,1138.89,638.89,1.151153,1.779039,1.629364,3.908625,0,27.9448,555,6,106,0.4,1,2.2,0.2,3.1,false,35,false,3,21,false,0.4,1,2.3,2,4,true,false,0.336,1.375,0.03,0.08
2296,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,18,19,false,0.38,1,2.3,1,4,true,false,0.528,2.4,0.02,0.07
2302,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2.7,true,35,false,15,22,true,0.52,1,2,1,4,false,true,0.504,1.3,0.04,0.06
2303,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,2.7,false,27,false,3,19,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
2195,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,18,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2223,1198.14,698.14,1.488571,1.726215,1.59349,3.599795,0,29.0219,469,6,106,0.4,0,2.8,0.9,2.4,false,39,false,15,19,false,0.38,1,2.3,1,4,true,false,1.104,0.4,0.05,0.08
2234,1250.88,750.88,1.991724,1.946336,2.066946,4.033143,0,30.4191,377,6,105,0.4,0,2,1,2.7,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.504,1.9,0.05,0.05
2247,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2,true,23,false,8,19,true,0.56,1,3,1,4,false,true,1.08,0.9,0.04,0.05
2263,1371.88,871.88,1.797691,1.98167,2.226399,4.375916,0,23.4333,485,6,105,0.4,0,2,0.2,3.1,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
2313,1319.85,819.85,1.708021,2.225321,2.484695,5.573576,0,20.1884,480,5,100,0.4,0,2.4,1,3.9,true,29,false,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.8,0.03,0.1
2325,1157.79,657.79,1.699716,1.890422,1.538186,4.021864,0,28.5381,387,6,105,0.4,0,2.7,0.2,2.1,true,27,false,8,19,true,0.56,0,3,1,4,false,true,0.696,2.3,0.05,0.06
2338,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,15,19,false,0.38,1,2.3,2,4,true,false,0.576,2.275,0.02,0.06
2351,1163.17,663.17,1.221308,1.775402,1.65507,3.891342,0,27.8966,543,6,106,0.4,1,2.7,0.4,3.4,false,39,false,16,19,false,0.38,1,2.2,1,4,true,false,0.72,0.825,0.02,0.08
2364,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2,0.9,2.7,false,27,false,7,23,false,0.6,0,3,1,4,false,true,0.312,0.3,0.05,0.08
2412,1234.19,734.19,1.606543,1.800416,1.791319,3.773696,0,27.1208,457,6,106,0.4,0,2,0.9,2.7,true,23,false,16,19,false,0.38,1,2.3,1,4,true,false,0.72,1.825,0.02,0.1
2417,1344.89,844.89,1.686407,2.039647,2.124601,4.699977,0,24.0872,501,6,105,0.4,1,2.6,0.6,3.5,false,33,false,8,19,true,0.56,0,3,1,4,false,true,0.696,0.825,0.02,0.08
2419,1156.2,656.2,1.296838,1.987331,2.080995,5.019648,0,21.7867,506,5,101,0.4,1,2.4,0.9,2.1,true,33,false,18,21,false,0.42,1,2.2,2,4,true,false,0.768,2.15,0.05,0.08
2418,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,1.08,2.125,0.02,0.09
2390,1049.29,549.29,2.640817,2.882097,4.079694,9.295549,0,17.5459,208,5,95,0.4,0,2,0.3,2.8,true,37,true,8,19,false,0.38,1,2.3,1,4,true,false,0.336,1.4,0.05,0.08
2366,1264.94,764.94,1.424469,1.855561,1.914216,4.210132,0,25.5229,537,6,106,0.4,1,2.6,0.6,3.5,false,33,false,5,18,true,0.34,1,2,1,4,false,true,0.72,0.825,0.02,0.08
2207,705.62,205.62,1.958286,2.083522,1.536312,6.478278,0,18.2582,105,6,106,0.5,1,2.7,0.2,3.2,false,37,true,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.35,0.03,0.1
2243,1124.61,624.61,1.419568,1.987651,1.656922,4.834424,0,27.2393,440,6,106,0.4,1,2.2,0.2,3.1,false,25,true,4,21,false,0.4,1,2.3,2,4,true,false,0.336,0.45,0.05,0.09
2268,1104.73,604.73,1.489483,1.756073,1.261694,3.730645,0,32.0154,406,6,105,0.4,0,2.7,0.2,2.6,false,27,false,7,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2273,1404.57,904.57,2.089076,2.49028,2.829965,5.194607,0,18.818,433,5,105,0.4,0,2,0.9,2,true,27,false,16,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2334,1287.27,787.27,4.037282,2.977519,2.167116,6.11241,0,30.2948,195,6,105,0.4,0,2,0.9,3.2,true,39,true,7,19,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
2408,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,35,false,7,19,true,0.56,0,3,1,4,false,true,0.696,1.15,0.02,0.1
2425,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.6,true,35,false,16,19,false,0.38,1,2.3,1,4,true,false,0.336,2.325,0.04,0.08
2368,1259.25,759.25,1.419159,1.934243,1.787985,4.830532,0,25.4442,535,5,102,0.3,1,2.9,0.4,2.4,true,23,false,4,20,true,0.56,0,3,1,4,false,true,0.888,1.45,0.05,0.1
2318,1103.53,603.53,1.5357,1.918489,1.661336,4.103291,0,33.7662,393,6,105,0.4,1,2.4,0.2,4,true,33,false,7,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2327,1330.55,830.55,1.575996,2.225145,2.67928,6.092644,0,19.1178,527,5,101,0.4,0,2.7,0.2,2.1,true,27,false,8,23,false,0.42,1,2.2,2,4,true,false,0.96,2.475,0.03,0.08
2331,1211.5,711.5,1.449084,2.101155,2.441829,5.244451,0,19.9238,491,5,106,0.4,1,2.3,0.5,2.1,true,23,false,15,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2340,1281.26,781.26,1.821119,1.895222,1.836919,4.087238,0,26.7954,429,6,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2478,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,3.5,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.696,1.15,0.02,0.1
2548,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2597,1243.35,743.35,1.539027,1.950466,1.993751,4.289402,0,34.676,483,6,106,0.4,1,2.3,0.5,2.1,true,23,false,7,19,true,0.56,0,3,1,4,false,true,1.08,0.9,0.04,0.05
2611,1317.31,817.31,1.959976,1.986351,2.249807,4.263984,0,28.7355,417,6,105,0.4,0,2,0.9,2.7,true,23,false,16,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2622,725.82,225.82,1.352216,1.566178,1.006866,3.591837,0,25.7713,167,6,94,0.3,1,3,0.6,3.2,false,37,true,15,19,true,0.56,0,3,1,4,false,true,0.696,1.825,0.02,0.1
2663,1410.75,910.75,1.82515,2.014063,2.325656,4.548559,0,22.9006,499,6,105,0.4,0,2.7,0.2,3.1,false,25,false,15,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2461,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,17,22,false,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
2486,1380.79,880.79,1.730432,2.104591,2.19282,4.781951,0,24.1525,509,6,105,0.4,1,2.6,0.6,3.5,false,33,false,9,21,false,0.42,2,3,1,4,false,true,0.12,1.975,0.03,0.05
2514,745.01,245.01,2.692418,1.900739,1.405035,2.94691,0,26.4376,91,30,104,0.3,1,2.1,0.9,2.8,false,23,false,6,23,false,0.52,1,3,1,4,false,true,0.312,0.45,0.05,0.09
