Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_allow_single_entry,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor
2013,89.88,247.4,0.877305,1.838019,2.142919,8.125662,0,16.6696,282,true,5,120,0.8,0,3,0.4,3.1
2591,90.91,247.17,0.867263,1.837921,2.20471,8.284713,0,16.3093,285,true,5,120,0.8,0,2.8,0.3,2.9
1699,90.91,247.17,0.867263,1.837921,2.20471,8.284713,0,16.3093,285,true,5,120,0.8,0,3.8,0.3,2.9
1524,85.15,246.38,0.873688,1.794851,1.96022,7.95147,0,17.9634,282,true,5,120,0.8,0,3.8,0.7,2.5
1827,85.02,246.36,0.873617,1.794787,1.96006,7.938513,0,18.0366,282,true,5,120,0.8,0,3.8,0.7,2.1
4403,99.82,245.9,1.322043,2.288041,4.40839,10.576552,0,6.988,186,true,5,114,0.8,0,2.6,0.9,1.5
3886,97.7,245.36,1.312086,2.584911,2.881842,11.881711,0,14.0534,187,true,5,108,0.8,0,2.6,0.8,1.5
1809,89.62,245.12,0.86922,1.830296,2.12317,8.037229,0,16.6436,282,true,5,120,0.8,0,3.8,0.4,3.5
1689,69.99,244.6,1.072807,2.42491,1.867461,7.945608,0,17.9932,228,true,5,110,0.8,1,1,0.3,2.4
1410,69.99,244.6,1.072807,2.42491,1.867461,7.945608,0,17.9932,228,true,5,110,0.8,1,1,0.3,4
2341,83.03,244.36,0.866525,1.774075,1.893236,7.765194,0,18.4491,282,true,5,120,0.8,0,3.4,0.8,2.2
2217,83.03,244.36,0.866525,1.774075,1.893236,7.765194,0,18.4491,282,true,5,120,0.8,0,3,0.8,2.2
1229,89.43,244.26,0.86617,1.827383,2.115721,8.023151,0,16.7028,282,true,5,120,0.8,0,3,0.4,3.3
2032,82.81,243.09,0.862021,1.770052,1.883397,7.727345,0,18.4554,282,true,5,120,0.8,0,2.6,0.8,2.3
1607,82.81,243.09,0.862021,1.770052,1.883397,7.727345,0,18.4554,282,true,5,120,0.8,0,3.4,0.8,2.3
2068,82.56,242.54,0.860071,1.76831,1.879135,7.696962,0,18.5397,282,true,5,120,0.8,0,3,0.8,2
1909,82.56,242.54,0.860071,1.76831,1.879135,7.696962,0,18.5397,282,true,5,120,0.8,0,3.4,0.8,2
4410,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,1.8,0.9,1.5
4395,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,3.2,0.9,1.5
4399,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,4,0.9,1.5
4378,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,2.8,0.9,1.5
4369,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,1,0.9,1.5
4355,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,3.4,0.9,1.5
4354,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,2.4,0.9,1.5
4339,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,1.6,0.9,1.5
4233,99.93,242.38,1.409186,2.551232,5.64462,11.293575,0,5.492,172,true,5,112,0.8,0,2.6,0.9,1.5
2465,89.16,242.05,0.858333,1.819897,2.096579,7.934925,0,16.6802,282,true,5,120,0.8,0,2.8,0.4,3.7
2396,89.16,242.05,0.858333,1.819897,2.096579,7.934925,0,16.6802,282,true,5,120,0.8,0,3,0.4,3.7
4400,99.93,241.71,1.405291,2.546944,5.629017,11.264799,0,5.4967,172,true,5,112,0.8,0,2.6,0.9,1.6
4363,99.93,241.71,1.405291,2.546944,5.629017,11.264799,0,5.4967,172,true,5,112,0.8,0,3.4,0.9,1.6
4350,99.93,241.71,1.405291,2.546944,5.629017,11.264799,0,5.4967,172,true,5,112,0.8,0,3.2,0.9,1.6
2101,89.06,241.4,0.856028,1.817695,2.090948,7.910905,0,16.6823,282,true,5,120,0.8,0,3.8,0.4,3.8
4371,99.93,241.34,1.40314,2.544576,5.620401,11.24761,0,5.4993,172,true,5,112,0.8,0,3.4,0.9,1.7
4416,99.93,240.63,1.399012,2.540032,5.603866,11.216497,0,5.5044,172,true,5,112,0.8,0,3.4,0.9,1.8
4384,99.93,240.63,1.399012,2.540032,5.603866,11.216497,0,5.5044,172,true,5,112,0.8,0,2.6,0.9,1.8
4372,99.67,240.56,1.494161,2.923711,4.663823,12.314126,0,9.7464,161,true,5,110,0.8,1,4,0.9,1.5
1971,84.1,240.48,0.852766,1.775817,1.913279,7.762386,0,18.027,282,true,5,120,0.8,0,3.8,0.7,2.9
2031,88.93,240.48,0.852766,1.814579,2.08298,7.88308,0,16.6852,282,true,5,120,0.8,0,3.8,0.4,3.9
4310,99.93,239.89,1.394709,2.535296,5.586633,11.186953,0,5.5096,172,true,5,112,0.8,0,2.6,0.9,1.9
4291,99.93,239.31,1.391337,2.531584,5.573125,11.161583,0,5.5137,172,true,5,112,0.8,0,3.4,0.9,2
1438,88.74,239.3,0.848582,1.810582,2.072759,7.840969,0,16.6944,282,true,5,120,0.8,0,3.8,0.4,4
2170,85.94,239.27,0.848475,1.788993,1.963966,7.732568,0,17.4692,282,true,5,120,0.8,0,2.8,0.6,3.7
2006,83.8,238.92,0.847234,1.770784,1.900867,7.711555,0,18.0483,282,true,5,120,0.8,0,3.8,0.7,3
2105,80.3,238.54,0.845887,1.74196,1.807532,7.588095,0,18.9188,282,true,5,120,0.8,0,2.8,0.9,2.2
3812,97.54,238.34,1.274545,2.539565,2.799389,11.577657,0,14.0534,187,true,5,108,0.8,0,2.2,0.8,2.8
4050,99.8,238.1,1.469753,2.96907,5.343357,12.353322,0,8.4131,162,true,5,110,0.8,1,3.4,1,3.3
4428,99.93,237.86,1.382907,2.522304,5.539357,11.098686,0,5.524,172,true,5,112,0.8,0,2.6,0.9,2.2
4421,99.93,237.86,1.382907,2.522304,5.539357,11.098686,0,5.524,172,true,5,112,0.8,0,3.4,0.9,2.2
2351,85.68,237.7,0.842908,1.783816,1.951079,7.681605,0,17.4744,282,true,5,120,0.8,0,2.6,0.6,3.9
2362,89.6,237.68,0.833965,1.80575,2.120061,7.947841,0,16.3638,285,true,5,120,0.8,0,3,0.3,3.9
2084,89.6,237.68,0.833965,1.80575,2.120061,7.947841,0,16.3638,285,true,5,120,0.8,0,1.2,0.3,3.9
1632,89.6,237.68,0.833965,1.80575,2.120061,7.947841,0,16.3638,285,true,5,120,0.8,0,3.8,0.3,3.9
644,89.6,237.68,0.833965,1.80575,2.120061,7.947841,0,16.3638,285,true,5,120,0.8,0,3.4,0.3,3.9
1342,85.47,236.52,0.838723,1.779925,1.941394,7.640213,0,17.484,282,true,5,120,0.8,0,2.6,0.6,4
1905,89.42,236.5,0.829825,1.801749,2.109535,7.904815,0,16.3729,285,true,5,120,0.8,0,3,0.3,4
2416,90.23,236.37,0.83523,1.810513,2.16357,7.883731,0,16.2114,283,true,5,120,0.8,0,3.6,0.2,3.1
1914,90.23,236.37,0.83523,1.810513,2.16357,7.883731,0,16.2114,283,true,5,120,0.8,0,2.6,0.2,3.1
2534,83.25,235.63,0.835567,1.76017,1.874692,7.591761,0,18.0415,282,true,5,120,0.8,0,3,0.7,3.5
1168,79.41,234.83,0.83273,1.73042,1.77942,7.460065,0,19.0397,282,true,5,120,0.8,0,2.8,0.9,2.1
239,83.05,234.49,0.831525,1.756493,1.865622,7.558011,0,18.0439,282,true,5,120,0.8,0,3.8,0.7,3.6
4083,79.98,233.91,1.34431,2.757797,1.887893,9.428195,0,17.3236,174,true,5,108,0.9,1,1,1,2.9
3672,97.42,233.85,1.250535,2.510561,2.746653,11.372561,0,14.0534,187,true,5,108,0.8,0,2.6,0.8,3.8
4361,99.81,233.05,1.43858,2.902294,5.457845,12.769969,0,8.0525,162,true,5,110,0.8,1,3.2,0.9,1.5
4415,99.92,232.78,1.353372,2.489792,5.421053,10.875869,0,5.5603,172,true,5,112,0.8,0,4,0.9,3
4413,99.92,232.78,1.353372,2.489792,5.421053,10.875869,0,5.5603,172,true,5,112,0.8,0,2.6,0.9,3
4407,99.92,232.78,1.353372,2.489792,5.421053,10.875869,0,5.5603,172,true,5,112,0.8,0,3.4,0.9,3
2168,82.65,232.56,0.824681,1.750266,1.850267,7.491499,0,18.081,282,true,5,120,0.8,0,3.8,0.7,3.7
4392,99.92,232.46,1.351512,2.487744,5.4136,10.860828,0,5.5626,172,true,5,112,0.8,0,2.6,0.9,3.1
2322,82.53,231.91,0.822376,1.748169,1.845095,7.468106,0,18.0833,282,true,5,120,0.8,0,2.8,0.7,3.8
1295,82.53,231.91,0.822376,1.748169,1.845095,7.468106,0,18.0833,282,true,5,120,0.8,0,3.8,0.7,3.8
548,82.36,230.99,0.819113,1.745201,1.837775,7.440726,0,18.0865,282,true,5,120,0.8,0,3.8,0.7,3.9
2203,82.12,229.81,0.814929,1.741394,1.828387,7.399551,0,18.0963,282,true,5,120,0.8,0,3.8,0.7,4
3732,98.15,228.7,1.203684,2.543914,3.005256,11.543539,0,13.1214,190,true,5,108,0.8,0,3.2,0.2,2.1
3161,88.7,228.39,1.60838,3.671541,2.224722,13.078496,0,14.3747,142,true,5,110,1,1,1,0.5,2.1
2665,88.59,227.41,1.601479,3.703079,2.215176,13.006668,0,14.3953,142,true,5,110,1,1,1,0.4,3.9
1667,79.64,226.85,0.804433,1.718607,1.757573,7.197707,0,18.6125,282,true,5,120,0.8,0,3.8,0.8,3.7
2767,96.59,225.8,1.112315,2.252774,2.652102,11.27439,0,14.5439,203,true,5,104,0.8,0,3.4,0.8,2.2
2038,96.58,225.45,1.110591,2.250832,2.647992,11.25937,0,14.5439,203,true,5,104,0.8,0,3.4,0.8,2.3
3864,97.93,223.72,1.183704,2.484243,2.894179,11.233057,0,13.3508,189,true,5,108,0.8,0,2.6,0.3,2.6
1383,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,2.3
1129,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,2.1
779,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,2
863,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,2.2
747,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,3.7
707,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,3.8
91,50.81,222.97,2.895714,1.842095,1.010514,2.624065,0,30.2322,77,true,30,106,0.3,1,3.4,0.3,2.5
2489,77.19,222.96,0.790638,1.693499,1.689475,7.085683,0,19.0474,282,true,5,120,0.8,0,1.8,0.9,3.6
3895,97.29,222.8,1.204324,2.438069,2.729723,10.849361,0,14.0209,185,true,5,108,0.8,0,2.6,0.6,2.2
2781,96.59,222.18,1.089118,2.227649,2.658291,11.238574,0,14.4223,204,true,5,104,0.8,0,2.2,0.7,2.1
2216,96.4,221.25,1.089901,2.22753,2.598661,11.071295,0,14.5439,203,true,5,104,0.8,0,3.4,0.8,3.8
2010,76.74,221.03,0.783794,1.687496,1.67485,7.020276,0,19.0868,282,true,5,120,0.8,0,2.8,0.9,3.7
2126,76.61,220.38,0.781489,1.685474,1.669925,6.997408,0,19.0893,282,true,5,120,0.8,0,2.8,0.9,3.8
3949,91.17,218.4,1.527273,3.371851,2.284997,13.2749,0,13.5475,143,true,5,108,1,1,1,1,2.9
2789,96.39,217.63,1.066814,2.202509,2.603853,11.032459,0,14.4223,204,true,5,104,0.8,0,3.2,0.7,3.8
3759,97.6,216.91,1.166183,2.431466,2.759669,10.747537,0,13.5548,186,true,5,108,0.8,0,2.6,0.4,3.8
4414,96.16,216.19,1.162312,2.250738,2.53923,9.457588,0,14.6907,186,true,5,110,0.8,0,3.2,0.8,1.5
4359,96.16,216.19,1.162312,2.250738,2.53923,9.457588,0,14.6907,186,true,5,110,0.8,0,2.6,0.8,1.5
2477,71.51,215.29,1.304788,2.946388,1.788717,9.511642,0,16.9519,165,true,5,116,1,1,1,0.3,2.3
4021,96.07,214.6,1.153763,2.241539,2.520554,9.392913,0,14.6907,186,true,5,110,0.8,0,2.6,0.8,1.8
1581,86.92,213.63,1.504437,3.155484,2.080947,11.979771,0,14.6781,142,true,5,110,1,1,1.6,0.5,3
3349,95.94,212.35,1.141667,2.228522,2.494127,9.306203,0,14.6907,186,true,5,110,0.8,0,3.4,0.8,2.1
4012,95.92,212.03,1.139946,2.226671,2.490369,9.292829,0,14.6907,186,true,5,110,0.8,0,3.2,0.8,2.2
3911,95.92,212.03,1.139946,2.226671,2.490369,9.292829,0,14.6907,186,true,5,110,0.8,0,3.4,0.8,2.2
2286,96.29,212,1.13369,2.23263,2.536492,9.497249,0,14.4545,187,true,5,110,0.8,0,3.8,0.7,2.4
3791,96.26,211.42,1.130588,2.229258,2.529553,9.473336,0,14.4545,187,true,5,110,0.8,0,2.6,0.7,2.5
3385,95.88,211.39,1.136505,2.222968,2.482852,9.267144,0,14.6907,186,true,5,110,0.8,0,3.2,0.8,2.3
3521,95.83,210.56,1.132043,2.218166,2.473103,9.233264,0,14.6907,186,true,5,110,0.8,0,3.4,0.8,2.5
4338,99.54,209.46,1.246786,2.523345,4.858733,12.475281,0,7.0195,168,true,5,110,0.8,1,2.6,0.9,1.5
4373,97.28,209.43,1.108095,2.284138,2.752037,9.590681,0,13.592,189,true,5,110,0.8,0,1.6,0.2,1.5
4358,97.28,209.43,1.108095,2.284138,2.752037,9.590681,0,13.592,189,true,5,110,0.8,0,1,0.2,1.5
4341,97.28,209.43,1.108095,2.284138,2.752037,9.590681,0,13.592,189,true,5,110,0.8,0,2.6,0.2,1.5
3995,97.28,209.43,1.108095,2.284138,2.752037,9.590681,0,13.592,189,true,5,110,0.8,0,3.4,0.2,1.5
4144,97.26,208.81,1.104815,2.280336,2.74389,9.564489,0,13.592,189,true,5,110,0.8,0,2.6,0.2,1.6
4329,97.25,208.5,1.103175,2.278435,2.739816,9.550777,0,13.592,189,true,5,110,0.8,0,3.4,0.2,1.7
4135,97.25,208.5,1.103175,2.278435,2.739816,9.550777,0,13.592,189,true,5,110,0.8,0,1.6,0.2,1.7
3531,97.25,208.5,1.103175,2.278435,2.739816,9.550777,0,13.592,189,true,5,110,0.8,0,2.6,0.2,1.7
3401,97.25,208.5,1.103175,2.278435,2.739816,9.550777,0,13.592,189,true,5,110,0.8,0,1.8,0.2,1.7
2737,96.53,208.49,1.091571,2.259074,2.590582,10.379604,0,14.1454,191,true,5,106,0.8,0,1.6,0.5,2.8
4120,99.92,208.27,1.614496,3.868733,5.843715,20.992118,0,6.0164,129,true,5,108,1,1,2.6,0.2,1.5
3667,99.54,207.94,1.237738,2.512291,4.823475,12.397691,0,7.0195,168,true,5,110,0.8,1,2.6,0.9,2
3556,99.92,207.88,1.611473,3.863361,5.832772,20.953713,0,6.0164,129,true,5,108,1,1,2.6,0.2,1.7
2499,96.45,207.62,1.01278,2.176051,2.685899,10.60876,0,13.9189,205,true,5,104,0.8,0,3.6,0.3,2.2
3703,99.92,207.55,1.608915,3.858815,5.823513,20.92344,0,6.0164,129,true,5,108,1,1,2.6,0.2,1.8
3641,95.61,207.38,1.114946,2.199769,2.435753,9.105344,0,14.6907,186,true,5,110,0.8,0,2.6,0.8,3
2784,96.44,207.27,1.011073,2.174068,2.681371,10.593246,0,13.9189,205,true,5,104,0.8,0,1.2,0.3,2.3
3822,97.2,207.19,1.096243,2.270403,2.722602,9.497571,0,13.592,189,true,5,110,0.8,0,3.4,0.2,1.9
3869,99.92,206.99,1.604574,3.801705,5.8078,20.831454,0,6.029,129,true,5,108,1,1,2.6,0.3,1.5
3889,99.92,206.89,1.603798,3.849725,5.804994,20.866481,0,6.0164,129,true,5,108,1,1,2.6,0.2,2
3622,99.92,206.66,1.602016,3.797239,5.798541,20.801358,0,6.029,129,true,5,108,1,1,2.6,0.3,1.6
2759,95.81,206.64,1.02806,2.154542,2.531732,10.391793,0,14.4901,201,true,5,104,0.8,0,3,0.6,2.8
3649,99.92,206.6,1.60155,3.796427,5.796857,20.793112,0,6.029,129,true,5,108,1,1,2.6,0.3,1.7
4280,97.18,206.6,1.093122,2.266785,2.714849,9.473278,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2
4200,96.97,206.59,1.098883,2.245043,2.672574,9.404115,0,13.8354,188,true,5,110,0.8,0,3.2,0.3,1.5
4157,99.92,206.52,1.60093,3.804835,5.794613,20.742053,0,6.0269,129,true,5,108,1,1,2.8,0.2,1.8
3943,99.92,206.27,1.598992,3.79196,5.787598,20.762876,0,6.029,129,true,5,108,1,1,2.6,0.3,1.8
4079,99.92,206.21,1.598527,3.840358,5.785915,20.803068,0,6.0164,129,true,5,108,1,1,2.6,0.2,2.2
4125,99.7,206.17,1.272654,2.868497,4.322222,15.282331,0,8.8063,162,true,5,108,0.9,1,2.6,0.3,2.2
3891,96.95,205.97,1.095585,2.241307,2.664554,9.378067,0,13.8354,188,true,5,110,0.8,0,3.2,0.3,1.6
4126,99.92,205.92,1.596279,3.787223,5.777778,20.733278,0,6.029,129,true,5,108,1,1,2.6,0.3,1.9
4254,96.93,205.66,1.093936,2.239438,2.660543,9.364435,0,13.8354,188,true,5,110,0.8,0,2.6,0.3,1.7
3690,96.93,205.66,1.093936,2.239438,2.660543,9.364435,0,13.8354,188,true,5,110,0.8,0,3.4,0.3,1.7
4169,99.63,205.62,1.285125,2.882967,4.339806,14.953868,0,8.8142,160,true,5,110,0.9,1,2.6,0.2,1.7
3915,99.92,205.61,1.593876,3.783027,5.76908,20.705958,0,6.029,129,true,5,108,1,1,2.6,0.3,2
4227,97.14,205.59,1.087778,2.260592,2.701577,9.4316,0,13.592,189,true,5,110,0.8,0,3.2,0.2,2.1
4114,97.14,205.59,1.087778,2.260592,2.701577,9.4316,0,13.592,189,true,5,110,0.8,0,2.6,0.2,2.1
3918,97.14,205.59,1.087778,2.260592,2.701577,9.4316,0,13.592,189,true,5,110,0.8,0,1.6,0.2,2.1
3832,97.14,205.59,1.087778,2.260592,2.701577,9.4316,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2.1
3504,99.92,205.49,1.592946,3.830441,5.765713,20.735172,0,6.0164,129,true,5,108,1,1,2.6,0.2,2.5
3919,99.92,205.47,1.592791,3.725066,5.765152,20.626176,0,6.0444,129,true,5,108,1,1,2.6,0.4,1.5
3502,95.88,205.41,1.098449,2.194314,2.457645,9.220751,0,14.4545,187,true,5,110,0.8,0,2.4,0.7,3.5
4164,97.13,205.27,1.086085,2.25863,2.697372,9.417569,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2.2
3972,97.13,205.27,1.086085,2.25863,2.697372,9.417569,0,13.592,189,true,5,110,0.8,0,2.6,0.2,2.2
2792,96.34,205.17,1.000829,2.162173,2.654204,10.498928,0,13.9189,205,true,5,104,0.8,0,1.2,0.3,3
2771,94.76,205.15,0.972275,2.101417,2.454535,11.099207,0,14.7953,211,true,5,104,0.8,1,3,0.7,3.7
4015,99.92,205.14,1.590233,3.72069,5.755892,20.596144,0,6.0444,129,true,5,108,1,1,2.6,0.4,1.6
3524,99.92,205.08,1.589767,3.719894,5.754209,20.587941,0,6.0444,129,true,5,108,1,1,2.6,0.4,1.7
3744,99.92,204.97,1.588915,3.774364,5.751122,20.64649,0,6.029,129,true,5,108,1,1,2.6,0.3,2.1
3517,99.92,204.93,1.588605,3.773822,5.75,20.642627,0,6.029,129,true,5,108,1,1,2.6,0.3,2.2
4070,99.92,204.89,1.588295,3.822176,5.748878,20.678264,0,6.0164,129,true,5,108,1,1,2.6,0.2,2.6
3902,99.92,204.83,1.587829,3.82135,5.747194,20.672459,0,6.0164,129,true,5,108,1,1,2.6,0.2,2.7
3903,99.92,204.75,1.587209,3.715517,5.744949,20.55777,0,6.0444,129,true,5,108,1,1,2.6,0.4,1.8
4140,99.62,204.7,1.279375,2.84348,4.253948,14.851393,0,8.9696,160,true,5,110,0.9,1,2.6,0.3,1.5
3108,99.92,204.6,1.586047,3.769356,5.740741,20.612914,0,6.029,129,true,5,108,1,1,2.6,0.3,2.3
2553,96.08,204.56,1.012673,2.147859,2.602545,10.378853,0,14.2193,202,true,5,104,0.8,0,3,0.4,1.7
3870,99.92,204.54,1.585581,3.768544,5.739057,20.604682,0,6.029,129,true,5,108,1,1,2.6,0.3,2.4
4292,99.53,204.52,1.217381,2.487418,4.744143,12.215052,0,7.0195,168,true,5,110,0.8,1,2.6,0.9,3
3652,99.92,204.4,1.584496,3.710875,5.735129,20.528214,0,6.0444,129,true,5,108,1,1,2.6,0.4,1.9
4045,96.66,204.38,1.104757,2.224639,2.600254,9.188527,0,14.048,185,true,5,110,0.8,0,3.2,0.4,1.7
3568,96.66,204.38,1.104757,2.224639,2.600254,9.188527,0,14.048,185,true,5,110,0.8,0,3.4,0.4,1.7
4052,97.09,204.38,1.081376,2.253173,2.685677,9.379563,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2.4
2712,99.55,204.36,1.246098,2.980424,3.559039,12.512692,0,10.1252,164,true,5,120,1,1,2.2,0.5,2.3
3776,99.62,204.09,1.275563,2.837986,4.241272,14.810191,0,8.9696,160,true,5,110,0.9,1,2.6,0.3,1.6
3621,99.92,204.09,1.582093,3.706764,5.726431,20.500944,0,6.0444,129,true,5,108,1,1,2.6,0.4,2
3937,99.67,203.95,1.258951,2.80903,4.169052,15.082304,0,9.0492,162,true,5,108,0.9,1,2.6,0.4,2.1
3535,99.92,203.94,1.58093,3.722467,5.722222,20.466262,0,6.0396,129,true,5,108,1,1,2.8,0.3,2.1
3647,99.92,203.9,1.58062,3.721933,5.7211,20.462412,0,6.0396,129,true,5,108,1,1,2.8,0.3,2.2
4148,97.07,203.8,1.078307,2.249617,2.678055,9.354983,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2.5
3964,97.07,203.8,1.078307,2.249617,2.678055,9.354983,0,13.592,189,true,5,110,0.8,0,1.6,0.2,2.5
3831,97.07,203.8,1.078307,2.249617,2.678055,9.354983,0,13.592,189,true,5,110,0.8,0,2.6,0.2,2.5
4177,96.85,203.76,1.08383,2.227988,2.635964,9.287309,0,13.8354,188,true,5,110,0.8,0,2.6,0.3,2
4136,99.92,203.61,1.578372,3.755956,5.712963,20.517997,0,6.029,129,true,5,108,1,1,2.6,0.3,2.6
4053,99.92,203.56,1.577984,3.646386,5.71156,20.4315,0,6.0594,129,true,5,108,1,1,2.6,0.5,1.7
1458,42.18,203.55,0.584914,1.351148,1.047607,2.62105,0,23.7531,348,true,6,88,0.4,0,3.4,0.9,2.8
3074,99.45,203.47,1.14309,2.53008,3.952409,14.914805,0,9.8992,178,true,5,104,0.9,1,2.8,0.3,2.2
3528,99.92,203.45,1.577132,3.698276,5.708474,20.441615,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.1
3633,99.92,203.41,1.576822,3.697745,5.707351,20.437761,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.2
3716,99.92,203.1,1.574419,3.797521,5.698653,20.506551,0,6.0164,129,true,5,108,1,1,2.6,0.2,3.3
3697,99.92,203.08,1.574264,3.693369,5.698092,20.408106,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.3
2656,96.24,203.07,0.990585,2.150278,2.627038,10.399448,0,13.9189,205,true,5,104,0.8,0,1.2,0.3,3.6
2806,99.61,203.07,1.269188,2.802343,4.185284,14.682768,0,9.0649,160,true,5,110,0.9,1,2.8,0.3,1.5
3557,99.92,203.02,1.573798,3.692573,5.696409,20.399917,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.4
4385,95.86,203.01,1.103315,2.190046,2.487258,9.003347,0,14.5348,184,true,5,110,0.8,0,1,0.6,1.5
4360,95.86,203.01,1.103315,2.190046,2.487258,9.003347,0,14.5348,184,true,5,110,0.8,0,2.6,0.6,1.5
2689,95.27,202.96,1.091183,2.174197,2.383838,8.917086,0,14.6907,186,true,5,110,0.8,0,3.4,0.8,3.8
4089,99.92,202.93,1.573101,3.746751,5.693883,20.452854,0,6.029,129,true,5,108,1,1,2.6,0.3,2.8
4047,99.92,202.88,1.572713,3.637546,5.69248,20.371741,0,6.0594,129,true,5,108,1,1,2.6,0.5,1.9
3925,99.92,202.87,1.572636,3.745939,5.6922,20.44705,0,6.029,129,true,5,108,1,1,2.6,0.3,2.9
2379,96.23,202.72,0.988878,2.148295,2.62251,10.383548,0,13.9189,205,true,5,104,0.8,0,1.2,0.3,3.9
4020,99.92,202.69,1.57124,3.688196,5.687149,20.37012,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.5
3481,99.92,202.52,1.569922,3.741202,5.682379,20.412084,0,6.029,129,true,5,108,1,1,2.6,0.3,3.1
4028,96.56,202.48,1.094486,2.213254,2.576081,9.112317,0,14.048,185,true,5,110,0.8,0,1.6,0.4,2
3602,96.56,202.48,1.094486,2.213254,2.576081,9.112317,0,14.048,185,true,5,110,0.8,0,2.6,0.4,2
4019,97.01,202.48,1.071323,2.241523,2.66071,9.299554,0,13.592,189,true,5,110,0.8,0,3.4,0.2,2.7
2807,99.6,202.46,1.265375,2.796929,4.172712,14.641694,0,9.0649,160,true,5,110,0.9,1,2.8,0.3,1.6
4073,96.78,202.43,1.076755,2.219972,2.618758,9.231892,0,13.8354,188,true,5,110,0.8,0,2.6,0.3,2.2
4010,96.78,202.43,1.076755,2.219972,2.618758,9.231892,0,13.8354,188,true,5,110,0.8,0,1.6,0.3,2.2
3959,96.78,202.43,1.076755,2.219972,2.618758,9.231892,0,13.8354,188,true,5,110,0.8,0,3.2,0.3,2.2
3755,96.78,202.43,1.076755,2.219972,2.618758,9.231892,0,13.8354,188,true,5,110,0.8,0,3.4,0.3,2.2
3469,99.92,202.09,1.566589,3.680239,5.670314,20.313435,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.6
4297,95.8,202.08,1.098261,2.184595,2.475864,8.964655,0,14.5348,184,true,5,110,0.8,0,1.6,0.6,1.7
4029,99.92,202.03,1.566124,3.679443,5.668631,20.307652,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.7
2404,99.43,201.98,1.311558,2.845577,3.542887,13.003607,0,10.6778,154,true,5,110,0.9,1,3.6,0.3,1.7
4171,99.61,201.91,1.261938,2.818354,4.195968,14.663303,0,8.9696,160,true,5,110,0.9,1,2.6,0.3,2
3725,99.92,201.84,1.564651,3.694433,5.6633,20.267585,0,6.0396,129,true,5,108,1,1,2.8,0.3,2.9
4059,99.92,201.84,1.564651,3.780165,5.6633,20.375969,0,6.0164,129,true,5,108,1,1,2.6,0.2,3.6
4185,99.92,201.49,1.561938,3.689761,5.653479,20.232768,0,6.0396,129,true,5,108,1,1,2.8,0.3,3.1
4090,96.5,201.47,1.089027,2.207202,2.563232,9.071353,0,14.048,185,true,5,110,0.8,0,2.6,0.4,2.1
4106,99.92,201.41,1.561318,3.67122,5.651235,20.248458,0,6.0444,129,true,5,108,1,1,2.6,0.4,2.8
4150,99.92,201.18,1.559535,3.723064,5.644781,20.273206,0,6.029,129,true,5,108,1,1,2.6,0.3,3.5
3407,99.92,201.04,1.55845,3.666313,5.640853,20.214046,0,6.0444,129,true,5,108,1,1,2.6,0.4,3
