Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpRiskPercent,InpUseDailyFilter,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
702,10029.91,29.91,3.323333,8.004684,0.646563,0.188922,0,0.4605,9,2,16385,3,13,22,55,250,300,400,false,500,100,0.1,true,false,false,110,23,true,18,30,true
2071,10041.88,41.88,2.326667,7.98,4.732203,18.444503,0,0.0883,18,2,30,4,12,18,40,200,200,400,true,250,150,0.4,false,true,true,47,29,true,5,40,true
4061,10053.51,53.51,1.981852,7.886744,3.885984,20.140207,0,0.1368,27,2,30,4,6,28,60,250,300,400,true,250,200,0.3,true,true,true,44,26,true,18,10,false
1490,10030.49,30.49,3.387778,7.821029,0.660958,0.184821,0,0.4591,9,2,16385,3,6,20,50,250,150,900,false,250,300,0.4,true,false,false,72,23,false,16,30,false
159,10030.49,30.49,3.387778,7.821029,0.660958,0.184821,0,0.4591,9,2,16385,3,6,20,50,250,150,900,false,400,300,0.4,true,false,false,72,23,false,16,30,false
5482,10082.44,82.44,1.526667,7.818859,5.662088,15.534278,0,0.1448,54,2,30,4,6,26,40,300,400,500,true,200,250,0.5,true,true,false,31,29,false,9,40,true
4010,10080.84,80.84,1.684167,7.736667,5.757835,20.654655,0,0.1398,48,2,30,5,6,24,55,200,250,1000,true,200,200,0.3,true,true,true,31,26,true,18,20,false
5784,10053.06,53.06,1.965185,7.699495,3.977511,21.12345,0,0.1325,27,2,30,4,10,26,45,250,250,700,true,350,100,0.5,true,true,false,44,26,true,18,10,false
4053,10052.98,52.98,1.962222,7.680958,4.103796,19.407254,0,0.1283,27,2,30,4,6,26,50,250,250,500,true,300,200,0.3,true,true,true,44,26,true,18,10,false
2370,10060.78,60.78,2.026,7.577922,3.630824,17.704217,0,0.1661,30,2,30,4,9,26,40,300,400,500,true,200,250,0.5,true,true,false,45,26,false,5,50,false
6034,10099.77,99.77,2.217111,7.520915,4.792027,18.209134,0,0.2062,45,2,30,4,7,28,60,250,300,300,true,350,100,0.4,true,true,true,31,29,false,13,20,false
7823,10098.81,98.81,2.195778,7.492116,7.191412,22.701588,0,0.1361,45,2,30,4,10,26,60,250,250,700,true,350,100,0.5,true,true,false,31,26,true,17,20,false
7391,10098.81,98.81,2.195778,7.492116,7.191412,22.701588,0,0.1361,45,2,30,4,10,26,45,250,250,700,true,350,100,0.4,true,true,true,31,26,true,17,10,true
6215,10098.81,98.81,2.195778,7.492116,7.191412,22.701588,0,0.1361,45,2,30,4,10,26,45,250,250,700,true,350,100,0.3,true,true,true,31,26,true,18,10,false
5337,10098.81,98.81,2.195778,7.492116,7.191412,22.701588,0,0.1361,45,2,30,4,10,26,45,250,250,700,true,350,100,0.5,true,true,false,31,26,true,18,10,false
2617,10053.65,53.65,1.788333,7.487304,4.155693,16.739019,0,0.1282,30,2,30,4,9,26,45,250,250,700,true,400,100,0.5,true,true,false,45,26,false,5,50,false
4159,10070.92,70.92,1.4775,7.423913,4.142523,14.430174,0,0.1703,48,2,30,4,9,26,40,300,400,500,true,200,250,0.5,true,true,false,31,29,false,17,50,false
5120,10096.96,96.96,1.469091,7.370565,6.374753,23.14244,0,0.1506,66,2,30,4,6,26,45,250,250,600,true,150,150,0.5,true,true,false,31,29,false,12,40,true
5095,10096.83,96.83,1.613833,7.362024,6.366206,22.997854,0,0.1506,60,2,30,4,6,26,45,250,250,500,true,200,150,0.5,true,true,false,31,29,false,12,40,true
1699,10026.94,26.94,2.993333,7.338824,0.5988,0.168691,0,0.4479,9,0,16385,1,14,18,60,300,200,400,false,400,150,0.4,true,false,false,63,26,true,17,50,true
1458,10026.94,26.94,2.993333,7.338824,0.5988,0.168691,0,0.4479,9,0,16385,1,14,18,60,300,200,400,false,400,150,0.3,true,false,false,36,26,true,17,50,true
6304,10096.44,96.44,1.607333,7.336399,6.340565,23.115606,0,0.1506,60,2,30,4,6,26,45,250,250,400,true,200,150,0.5,true,true,false,31,29,false,12,40,true
7325,10097.85,97.85,2.038542,7.312903,6.795139,18.274586,0,0.1424,48,2,30,4,6,26,60,250,250,500,true,300,150,0.5,true,true,false,31,29,false,20,10,true
1310,10027.19,27.19,2.265833,7.308585,0.626498,0.339059,0,0.432,12,2,16385,3,6,28,50,250,150,400,false,150,200,0.4,true,false,false,72,23,false,16,30,false
6375,10095.88,95.88,1.598,7.299606,5.737882,21.846645,0,0.1655,60,2,30,4,6,26,45,250,500,400,true,200,150,0.5,true,true,false,31,29,false,12,20,false
5792,10095.88,95.88,1.598,7.299606,5.737882,21.846645,0,0.1655,60,2,30,4,6,26,45,250,500,400,true,200,150,0.5,true,true,false,31,29,false,17,50,false
2125,10041.95,41.95,1.271212,7.298799,2.162371,11.25602,0,0.1934,33,2,30,3,13,24,40,200,200,1000,true,450,250,0.5,true,true,false,41,26,true,15,40,true
6643,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.5,true,true,false,31,29,false,20,10,false
6594,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.4,true,true,true,31,29,false,12,20,false
6346,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.5,true,true,false,31,29,false,17,10,false
5934,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,50,250,250,700,true,350,100,0.5,true,true,false,31,29,false,12,40,true
5511,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.3,true,true,true,31,29,false,12,20,false
5155,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.5,true,true,false,31,29,false,12,40,true
4778,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.5,true,true,false,31,29,false,12,20,false
4730,10097.54,97.54,2.032083,7.292903,6.773611,18.207559,0,0.1424,48,2,30,4,6,26,45,250,250,700,true,350,100,0.4,true,true,true,31,29,false,17,10,false
3880,10097.44,97.44,2.165333,7.262211,7.091703,18.775025,0,0.1362,45,2,30,4,9,26,45,250,250,700,true,400,100,0.3,true,true,true,31,26,true,18,50,false
6221,10097.45,97.45,2.165556,7.254814,7.092431,18.785008,0,0.1362,45,2,30,4,10,26,45,250,250,700,true,400,100,0.5,true,true,false,31,26,true,18,10,false
5374,10097.45,97.45,2.165556,7.254814,7.092431,18.785008,0,0.1362,45,2,30,4,10,26,45,250,250,700,true,400,100,0.3,true,true,true,31,26,true,18,10,false
6257,10096.76,96.76,2.015833,7.242581,6.719444,18.050616,0,0.1424,48,2,30,4,6,26,45,250,250,800,true,350,100,0.5,true,true,false,31,29,false,12,40,true
1409,10002.49,2.49,0.415,7.225,0.175847,0.160464,0,0.1415,6,1,16385,5,7,20,25,300,150,900,false,150,250,0.3,false,true,false,87,23,false,11,20,true
3328,10056.15,56.15,1.701515,7.218162,3.520376,19.060098,0,0.159,33,2,30,3,8,20,40,300,300,400,true,250,200,0.5,true,true,false,41,26,true,10,40,true
7407,10094.8,94.8,2.257143,7.208251,4.394993,18.132167,0,0.2137,42,2,30,4,10,26,45,250,300,400,true,350,100,0.4,true,true,true,31,29,false,12,20,false
6154,10094.43,94.43,1.430758,7.204336,6.208416,22.852441,0,0.1507,66,2,30,4,6,26,60,250,250,400,true,150,150,0.5,true,true,false,31,29,false,12,40,true
6139,10096.34,96.34,2.007083,7.18754,6.690278,17.934583,0,0.1424,48,2,30,4,10,22,45,250,250,700,true,350,100,0.5,true,true,false,31,29,false,17,20,false
5628,10094.09,94.09,2.090889,7.181997,6.677786,21.150155,0,0.1402,45,2,30,4,10,26,60,250,250,700,true,350,150,0.5,true,true,false,31,26,true,18,10,false
6662,10095.05,95.05,1.980208,7.132258,6.600694,17.82123,0,0.1424,48,2,30,4,6,26,45,250,250,500,true,350,100,0.5,true,true,false,31,29,false,12,20,false
6152,10095.19,95.19,2.115333,7.109756,6.927948,18.282213,0,0.1362,45,2,30,4,9,24,40,250,250,800,true,400,100,0.3,true,true,true,31,26,true,18,50,false
4861,10074.35,74.35,1.652222,7.099262,6.170124,19.332412,0,0.12,45,2,30,4,6,26,40,200,200,400,true,250,250,0.3,true,true,false,32,26,true,17,20,false
6259,10094.12,94.12,1.960833,7.072258,6.536111,18.321825,0,0.1425,48,2,30,4,6,26,45,250,250,600,true,300,100,0.5,true,true,false,31,29,false,17,10,false
4830,10094.12,94.12,1.960833,7.072258,6.536111,18.321825,0,0.1425,48,2,30,4,6,26,45,250,250,600,true,300,100,0.4,true,true,true,31,29,false,17,10,false
6261,10091.59,91.59,2.035333,7.01774,6.665939,22.188468,0,0.1362,45,2,30,4,10,26,45,250,250,700,true,300,100,0.5,true,true,false,31,26,true,18,10,false
5913,10093.12,93.12,1.94,7.007742,6.466667,18.138227,0,0.1425,48,2,30,4,6,26,60,250,250,500,true,300,100,0.5,true,true,false,31,29,false,12,40,true
5946,10091.4,91.4,1.450794,6.962166,5.579976,22.630211,0,0.1623,63,2,30,4,7,28,60,250,250,500,true,150,150,0.4,true,true,true,31,29,false,12,20,false
5704,10090.22,90.22,2.004889,6.927727,6.56623,21.806031,0,0.1362,45,2,30,4,8,28,60,250,250,500,true,300,100,0.3,true,true,true,31,26,true,18,10,false
1969,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,250,0.2,true,false,false,122,20,true,17,40,true
1968,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,200,150,0.3,true,false,false,65,20,true,10,30,false
1556,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,250,0.3,true,false,false,36,26,true,17,50,true
1580,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,250,0.2,true,false,false,123,23,true,18,30,true
1367,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,250,0.5,true,false,false,106,20,true,18,30,true
1119,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,250,0.1,true,false,false,110,23,true,18,30,true
862,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,450,300,0.4,true,false,false,72,23,false,16,30,false
718,10025.05,25.05,2.783333,6.866511,0.552127,0.160067,0,0.4517,9,2,16385,3,6,20,50,250,150,400,false,200,150,0.4,true,false,false,72,23,false,16,30,false
7296,10107.06,107.06,2.099216,6.863089,7.791849,19.724751,0,0.1359,51,2,30,5,10,22,40,300,250,600,true,300,150,0.4,true,true,true,31,26,false,13,20,false
6515,10107.06,107.06,2.099216,6.863089,7.791849,19.724751,0,0.1359,51,2,30,5,10,22,40,300,250,600,true,300,150,0.5,true,true,false,31,26,false,13,20,false
6320,10107.06,107.06,2.099216,6.863089,7.791849,19.724751,0,0.1359,51,2,30,5,10,22,40,300,250,600,true,300,150,0.3,true,true,true,31,26,false,13,20,false
8535,10131.97,131.97,2.094762,6.82649,7.0384,21.061124,0,0.1851,63,2,30,4,6,28,50,250,250,700,true,300,150,0.3,false,true,false,31,29,false,12,10,false
8613,10131.94,131.94,2.094286,6.825166,7.229589,21.160694,0,0.1802,63,2,30,4,6,28,60,250,250,700,true,300,150,0.3,false,true,false,31,29,false,17,10,false
8594,10131.94,131.94,2.094286,6.825166,7.229589,21.160694,0,0.1802,63,2,30,4,6,28,60,250,250,700,true,300,150,0.3,false,true,false,31,29,false,12,20,false
6746,10043.68,43.68,2.426667,6.824,4.59306,16.804157,0,0.0946,18,2,30,4,8,28,60,250,250,700,true,350,100,0.3,false,true,false,47,29,false,12,20,false
8746,10131.84,131.84,2.092698,6.823322,7.486655,21.077814,0,0.1739,63,2,30,4,7,26,50,250,250,700,true,300,150,0.3,false,true,false,31,29,false,20,10,false
8778,10131.84,131.84,2.092698,6.823322,7.486655,21.077814,0,0.1739,63,2,30,4,7,26,45,250,250,700,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8209,10131.84,131.84,2.092698,6.823322,7.486655,21.077814,0,0.1739,63,2,30,4,7,26,50,250,250,700,true,300,150,0.3,false,true,false,31,29,false,12,20,false
6121,10074.02,74.02,1.370741,6.814611,5.548726,15.549028,0,0.1328,54,2,30,4,6,26,45,250,250,600,true,150,250,0.3,true,true,true,31,29,false,12,20,false
5932,10074.02,74.02,1.370741,6.814611,5.548726,15.549028,0,0.1328,54,2,30,4,6,26,45,250,250,600,true,150,250,0.5,true,true,false,31,29,false,12,40,true
6202,10088.9,88.9,1.975556,6.810458,4.269933,15.037717,0,0.2063,45,2,30,4,7,28,60,250,300,300,true,350,250,0.4,true,true,true,31,29,false,20,20,false
6217,10088.53,88.53,1.405238,6.774951,4.951342,21.796335,0,0.1771,63,2,30,4,7,28,60,250,300,300,true,150,150,0.4,true,true,true,31,29,false,13,20,false
8669,10129.93,129.93,2.062381,6.736424,7.119452,21.00951,0,0.1802,63,2,30,4,6,28,60,250,250,600,true,300,150,0.3,false,true,false,31,29,false,17,10,false
8463,10129.84,129.84,2.060952,6.734982,7.373083,20.926559,0,0.1739,63,2,30,4,7,26,50,250,250,600,true,300,150,0.3,false,true,false,31,29,false,12,20,false
5093,10092.67,92.67,1.930625,6.73453,6.435417,15.648105,0,0.1425,48,2,30,4,6,26,45,250,250,700,true,400,150,0.5,true,true,false,31,29,false,12,20,false
5726,10088.7,88.7,1.847917,6.722581,6.159722,15.658433,0,0.1425,48,2,30,4,6,26,45,250,250,600,true,300,200,0.4,true,true,true,31,29,false,12,20,false
5504,10088.7,88.7,1.847917,6.722581,6.159722,15.658433,0,0.1425,48,2,30,4,6,26,45,250,250,600,true,300,200,0.5,true,true,false,31,29,false,12,40,true
8578,10129.17,129.17,2.050317,6.70287,7.077808,21.04781,0,0.1802,63,2,30,4,6,28,55,250,250,500,true,300,150,0.3,false,true,false,31,29,false,20,10,false
8824,10129.07,129.07,2.04873,6.700972,7.329358,20.964389,0,0.1739,63,2,30,4,7,26,60,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8546,10129.07,129.07,2.04873,6.700972,7.329358,20.964389,0,0.1739,63,2,30,4,7,26,50,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8234,10128.98,128.98,2.149667,6.676937,7.067397,20.867516,0,0.1802,60,2,30,4,6,30,60,250,250,700,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8357,10128.43,128.43,2.038571,6.672703,7.293015,20.770485,0,0.174,63,2,30,4,7,26,50,250,250,700,true,350,100,0.3,false,true,false,31,29,false,17,10,false
8088,10128.43,128.43,2.038571,6.672703,7.293015,20.770485,0,0.174,63,2,30,4,7,26,45,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7269,10128.43,128.43,2.038571,6.672703,7.293015,20.770485,0,0.174,63,2,30,4,7,26,50,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8602,10128.44,128.44,2.03873,6.67064,7.037808,20.887147,0,0.1803,63,2,30,4,6,28,60,250,250,600,true,350,100,0.3,false,true,false,31,29,false,17,10,false
6824,10091.62,91.62,1.90875,6.669554,6.3625,15.828394,0,0.1425,48,2,30,4,6,26,50,250,250,700,true,400,100,0.4,true,true,true,31,29,false,12,20,false
5082,10091.62,91.62,1.90875,6.669554,6.3625,15.828394,0,0.1425,48,2,30,4,6,26,45,250,250,700,true,400,100,0.5,true,true,false,31,29,false,9,40,true
4851,10091.62,91.62,1.90875,6.669554,6.3625,15.828394,0,0.1425,48,2,30,4,6,26,45,250,250,700,true,400,100,0.5,true,true,false,31,29,false,12,40,true
4435,10091.62,91.62,1.90875,6.669554,6.3625,15.828394,0,0.1425,48,2,30,4,6,26,45,250,250,700,true,400,100,0.5,true,true,false,31,29,false,12,20,false
8616,10128.31,128.31,2.036667,6.664901,6.8432,20.432388,0,0.1852,63,2,30,4,6,28,50,250,250,800,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8058,10128.3,128.3,2.036508,6.664459,6.842667,20.707565,0,0.1852,63,2,30,4,6,28,45,250,250,700,true,350,100,0.3,false,true,false,31,29,false,17,10,false
8035,10128.3,128.3,2.036508,6.664459,6.842667,20.707565,0,0.1852,63,2,30,4,6,28,45,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7883,10128.3,128.3,2.036508,6.664459,6.842667,20.707565,0,0.1852,63,2,30,4,6,28,50,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,10,false
7657,10128.3,128.3,2.036508,6.664459,6.842667,20.707565,0,0.1852,63,2,30,4,6,28,50,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8588,10128.27,128.27,2.036032,6.663135,7.028493,20.806668,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,30,false
8489,10128.27,128.27,2.036032,6.663135,7.028493,20.806668,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,20,10,false
8297,10128.27,128.27,2.036032,6.663135,7.028493,20.806668,0,0.1803,63,2,30,4,6,28,55,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7934,10128.27,128.27,2.036032,6.663135,7.028493,20.806668,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,17,10,false
7607,10128.27,128.27,2.036032,6.663135,7.028493,20.806668,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7981,10127.8,127.8,2.028571,6.644876,7.25724,20.066477,0,0.1739,63,2,30,4,7,26,50,250,250,700,true,350,150,0.3,false,true,false,31,29,false,12,10,false
6940,10127.8,127.8,2.028571,6.644876,7.25724,20.066477,0,0.1739,63,2,30,4,7,26,50,250,250,700,true,350,150,0.3,false,true,false,31,29,false,12,20,false
4238,10087.5,87.5,1.822917,6.641522,5.825566,15.724614,0,0.1496,48,2,30,4,7,26,50,250,250,500,true,400,200,0.3,true,true,true,31,26,true,18,10,false
8484,10127.65,127.65,2.02619,6.638251,7.248722,20.633203,0,0.174,63,2,30,4,7,26,45,250,250,900,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8178,10127.65,127.65,2.02619,6.638251,7.248722,20.633203,0,0.174,63,2,30,4,7,26,50,250,250,800,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8600,10127.6,127.6,2.025397,6.633554,6.991781,20.092764,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,150,0.3,false,true,false,31,29,false,12,20,false
8541,10127.6,127.6,2.025397,6.633554,6.991781,20.092764,0,0.1803,63,2,30,4,6,28,60,250,250,700,true,350,150,0.3,false,true,false,31,29,false,17,10,false
5142,10087.4,87.4,1.820833,6.631443,5.818908,15.760144,0,0.1496,48,2,30,4,6,28,60,250,250,500,true,400,200,0.5,true,true,false,31,26,true,17,10,false
8604,10127.52,127.52,2.024127,6.630022,6.801067,20.570599,0,0.1852,63,2,30,4,6,28,50,250,250,900,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8296,10127.52,127.52,2.024127,6.630022,6.801067,20.570599,0,0.1852,63,2,30,4,6,28,45,250,250,800,true,350,100,0.3,false,true,false,31,29,false,17,10,false
8260,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,900,true,350,100,0.3,false,true,false,31,29,false,12,10,false
8316,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,1000,true,350,100,0.3,false,true,false,31,29,false,12,10,false
8181,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,1000,true,350,100,0.3,false,true,false,31,29,false,9,20,false
7853,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,900,true,350,100,0.3,false,true,false,31,29,false,20,10,false
7771,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,1000,true,350,100,0.3,false,true,false,31,29,false,12,20,false
6682,10127.49,127.49,2.023651,6.628698,6.985753,20.668988,0,0.1803,63,2,30,4,6,28,60,250,250,900,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8792,10127.07,127.07,2.016984,6.612633,7.215786,20.682825,0,0.174,63,2,30,4,7,26,60,250,250,500,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8724,10127.07,127.07,2.016984,6.612633,7.215786,20.682825,0,0.174,63,2,30,4,7,26,60,250,250,500,true,350,100,0.3,false,true,false,31,29,false,20,10,false
8255,10127.07,127.07,2.016984,6.612633,7.215786,20.682825,0,0.174,63,2,30,4,7,26,50,250,250,500,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8148,10126.94,126.94,2.014921,6.604415,6.770133,20.619593,0,0.1852,63,2,30,4,6,28,45,250,250,500,true,350,100,0.3,false,true,false,31,29,false,17,10,false
8697,10126.91,126.91,2.014444,6.603091,6.953973,20.718584,0,0.1803,63,2,30,4,6,28,60,250,250,500,true,350,100,0.3,false,true,false,31,29,false,12,30,false
8628,10126.91,126.91,2.014444,6.603091,6.953973,20.718584,0,0.1803,63,2,30,4,6,28,55,250,250,500,true,350,100,0.3,false,true,false,31,29,false,20,10,false
8400,10126.97,126.97,2.116167,6.588468,6.95726,20.71251,0,0.1802,60,2,30,4,6,30,60,250,250,600,true,300,150,0.3,false,true,false,31,29,false,17,40,false
6048,10070.41,70.41,1.466875,6.583664,5.040086,15.437941,0,0.1391,48,2,30,4,10,26,50,250,300,600,true,150,250,0.4,true,true,true,31,29,false,12,20,false
8117,10126.16,126.16,2.102667,6.572438,6.912877,20.908997,0,0.1802,60,2,30,4,7,30,60,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8474,10126.41,126.41,2.106833,6.56382,6.926575,20.738435,0,0.1802,60,2,30,4,7,28,55,250,250,600,true,300,150,0.3,false,true,false,31,29,false,12,20,false
7870,10126.21,126.21,2.1035,6.555018,6.915616,20.748778,0,0.1802,60,2,30,4,6,30,60,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,20,false
7414,10126.21,126.21,2.1035,6.555018,6.915616,20.748778,0,0.1802,60,2,30,4,6,30,60,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,10,false
8636,10125.59,125.59,1.993492,6.544812,6.881644,19.936576,0,0.1803,63,2,30,4,6,28,60,250,250,600,true,350,150,0.3,false,true,false,31,29,false,12,30,false
8305,10125.64,125.64,2.094,6.52993,6.884384,20.774624,0,0.1802,60,2,30,4,7,28,55,250,250,500,true,300,150,0.3,false,true,false,31,29,false,17,10,false
6561,10125.64,125.64,2.094,6.52993,6.884384,20.774624,0,0.1802,60,2,30,4,7,28,55,250,250,500,true,300,150,0.3,false,true,false,31,29,false,12,20,false
8431,10125.23,125.23,1.987778,6.528918,6.861918,20.61366,0,0.1803,63,2,30,4,6,28,60,250,250,400,true,350,100,0.3,false,true,false,31,29,false,17,10,false
7072,10125.23,125.23,1.987778,6.528918,6.861918,20.61366,0,0.1803,63,2,30,4,6,28,60,250,250,400,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8523,10125.03,125.03,1.984603,6.522527,7.099943,19.940806,0,0.174,63,2,30,4,7,26,50,250,250,500,true,350,150,0.3,false,true,false,31,29,false,12,20,false
4976,10084.54,84.54,1.878667,6.496749,6,22.585175,0,0.1403,45,2,30,4,8,28,60,250,200,600,true,350,150,0.3,true,true,true,31,26,true,18,10,false
8467,10124.7,124.7,2.078333,6.488556,6.832877,20.525929,0,0.1803,60,2,30,4,7,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
8110,10124.7,124.7,2.078333,6.488556,6.832877,20.525929,0,0.1803,60,2,30,4,7,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,17,10,false
7394,10124.7,124.7,2.078333,6.488556,6.832877,20.525929,0,0.1803,60,2,30,4,7,28,60,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,10,false
8456,10124.64,124.64,2.077333,6.485915,6.829589,19.795805,0,0.1803,60,2,30,4,6,30,60,250,250,700,true,350,150,0.3,false,true,false,31,29,false,12,10,false
5584,10082.26,82.26,1.71375,6.462151,4.304553,14.987029,0,0.1895,48,2,30,4,7,28,60,250,300,400,true,250,200,0.4,true,true,true,31,29,false,17,10,false
